306
  1    1   1     0    0   -7.0962656741484423e+01
  1    1   1     0    1    5.6311750623387313e-01
  1    1   1     0    2   -6.7930459148181133e-01
  1    1   1     0    3    1.3842291683807949e-02
  1    1   1     0    4    3.3850047030689321e-03
  1    1   1     0    5   -7.7254800630100850e-07
  1    1   1     0    6   -3.6869356875550378e-03
  1    1   1     0    7    6.0944132210988411e-01
  1    1   1     0    8   -4.5042642252500231e-01
  1    1   1     0    9   -2.7690009798549486e-01
  1    1   1     0   10    2.0688736579672986e-02
  1    1   1     0   11    3.1094174444547843e-03
  1    1   1     0   12   -2.8960271914975984e-03
  1    1   1     0   13   -9.8890358615404007e-03
  1    1   1     0   14    1.4024167427497947e+00
  1    1   1     0   15   -2.5566648060197122e-01
  1    1   1     0   16   -1.1095439054099757e-01
  1    1   1     0   17   -1.3366349514616564e-02
  1    1   1     0   18   -6.6024768440815429e-03
  1    1   1     0   19    5.2410126585724932e-04
  1    1   1     0   20   -3.2897451661109424e-03
  1    1   1     0   21    1.6718217961644533e+00
  1    1   1     0   22    6.9362163028253099e-02
  1    1   1     0   23   -1.6224060861035378e-01
  1    1   1     0   24   -3.7960058323453162e-03
  1    1   1     0   25   -2.2955676345689242e-02
  1    1   1     0   26   -5.4225929739918901e-03
  1    1   1     0   27   -4.2353925775377695e-03
  1    1   1     0   28    4.5723772345637188e-02
  1    1   1     0   29    7.4264180183007547e-03
  1    1   1     0   30   -1.7419733021036519e-02
  1    1   1     0   31   -2.8963222388804034e-02
  1    1   1     0   32   -1.2169275360439439e-02
  1    1   1     0   33    1.5694638241258328e-03
  1    1   1     0   34    1.9744629167222535e-04
  1    1   1     0   35   -6.9257311730844331e-02
  1    1   1     0   36    1.3325490541285078e-02
  1    1   1     0   37   -1.8084791648397488e-02
  1    1   1     0   38   -1.0575525824240340e-02
  1    1   1     0   39   -2.7822171460974623e-03
  1    1   1     0   40    1.4019427536195979e-03
  1    1   1     0   41   -2.0447708403917783e-03
  1    1   1     0   42   -2.0183352399911748e-02
  1    1   1     0   43   -7.0155816680486146e-03
  1    1   1     0   44   -6.4234773683999767e-03
  1    1   1     0   45   -4.1982410201289837e-03
  1    1   1     0   46   -2.1454717412483846e-03
  1    1   1     0   47   -1.1809598639568944e-03
  1    1   1     0   48   -5.2772873623722245e-03
  1    1   1     0   49   -1.3254341462315109e-02
  1    1   1     0   50   -9.8705739080821621e-03
  1    1   1     0   51   -3.7520069005426114e-03
  1    1   1     0   52   -2.1405025068825987e-03
  1    1   1     0   53   -2.5194357488684026e-03
  1    1   1     0   54   -4.0163766885192333e-03
  1    1   1     0   55   -5.8494201408533508e-03
  1    1   1     0   56   -1.7612150678309590e-03
  1    1   1     0   57   -2.9770964339150795e-03
  1    1   1     0   58   -1.8805586814608067e-03
  1    1   1     0   59   -2.8600658662788106e-03
  1    1   1     0   60   -4.3878037450679813e-03
  1    1   1     0   61   -4.8943204885241193e-03
  1    1   1     0   62   -4.1366307012605848e-03
