606
  1    1    1    1    0   5.5454009740705263e+00
  1    1    1    1    1  -2.9985091704995460e-02
  1    1    1    1    2   4.7832490370586185e-02
  1    1    1    1    3  -1.8909597428521812e-03
  1    1    1    1    4   9.5823088133863339e-04
  1    1    1    1    5   9.3541766336481069e-04
  1    1    1    1    6  -5.6836310857082691e-02
  1    1    1    1    7   2.8529583484310138e-02
  1    1    1    1    8   2.2314334538138268e-02
  1    1    1    1    9  -2.1278624570583824e-03
  1    1    1    1   10   1.7263582547084814e-03
  1    1    1    1   11   1.1663509535719029e-03
  1    1    1    1   12  -1.5904747699673383e-01
  1    1    1    1   13   1.7580885071417741e-02
  1    1    1    1   14   1.0018401441765671e-02
  1    1    1    1   15  -2.5390950341920088e-04
  1    1    1    1   16   1.4871562410037520e-03
  1    1    1    1   17   3.6551597893830066e-04
  1    1    1    1   18  -1.7673627600648317e-01
  1    1    1    1   19  -7.2033611486388470e-03
  1    1    1    1   20   1.3716983710597864e-02
  1    1    1    1   21  -9.7524060948010879e-04
  1    1    1    1   22   2.6618197655026055e-03
  1    1    1    1   23   3.9256930533207972e-04
  1    1    1    1   24   4.9887624522117124e-03
  1    1    1    1   25  -1.6112845382320394e-03
  1    1    1    1   26   1.9425232560406167e-03
  1    1    1    1   27   2.4963480414169929e-03
  1    1    1    1   28   1.2041147827448505e-03
  1    1    1    1   29   2.2118353456207927e-04
  1    1    1    1   30   1.4180447493339857e-02
  1    1    1    1   31   5.9950885228806392e-04
  1    1    1    1   32   1.7076304510808982e-03
  1    1    1    1   33   1.1507958497686977e-03
  1    1    1    1   34   5.2378417957062889e-04
  1    1    1    1   35   5.5333020475747540e-04
  1    1    1    1   36  -1.6390916166380227e-02
  1    1    1    1   37  -1.1343914530970051e-02
  1    1    1    1   38   2.9709214116141868e-03
  1    1    1    1   39   6.8068615882572786e-04
  1    1    1    1   40  -7.7226844875722005e-05
  1    1    1    1   41  -4.7453956276343077e-03
  1    1    1    1   42  -1.5226001861570432e-02
  1    1    1    1   43   4.1348478136878937e-05
  1    1    1    1   44   6.3359691418098205e-04
  1    1    1    1   45  -5.0914822511182049e-05
  1    1    1    1   46   2.8503965401309093e-02
  1    1    1    1   47  -1.6985054878661792e-02
  1    1    1    1   48   9.7602734733054429e-04
  1    1    1    1   49  -1.0314280762669498e-03
  1    1    1    1   50  -1.0540439446049413e-03
  1    1    1    1   51  -1.0676592401730786e-03
  1    1    1    1   52  -2.6072142442565255e-04
  1    1    1    1   53  -1.4104965452290260e-03
  1    1    1    1   54  -1.5194837187027404e-03
  1    1    1    1   55  -7.7024565423986619e-04
  1    1    1    1   56  -3.0539710859496948e-03
  1    1    1    1   57  -1.7942310378448753e-03
  1    1    1    1   58  -1.0333279863289954e-03
  1    1    1    1   59  -1.3179285485853060e-03
  1    1    1    1   60  -1.0258490603319874e-03
  2    2    2    2    0   5.6857384850503569e+00
  2    2    2    2    1   2.8239652142686825e-02
  2    2    2    2    2  -3.2219183389141738e-02
  2    2    2    2    3  -1.5081914136220911e-02
  2    2    2    2    4  -1.7656609793929477e-03
  2    2    2    2    5  -2.2588227726110083e-04
  2    2    2    2    6   1.3202146157353528e-01
  2    2    2    2    7   1.4755361195939643e-02
  2    2    2    2    8  -5.4929344324597630e-03
  2    2    2    2    9   2.6640222481815129e-03
  2    2    2    2   10  -8.9216449528629945e-05
  2    2    2    2   11   3.1742796270919639e-04
  2    2    2    2   12   4.0352422246356733e-02
  2    2    2    2   13   6.4561471395195684e-03
  2    2    2    2   14  -8.0055869416424015e-03
  2    2    2    2   15   1.9775274892512460e-03
  2    2    2    2   16   4.0730598587012989e-04
  2    2    2    2   17   5.9099092657850111e-04
  2    2    2    2   18  -3.0915505379500212e-02
  2    2    2    2   19   1.4680918268861587e-02
  2    2    2    2   20  -8.4396170521878009e-03
  2    2    2    2   21   4.0640927362171394e-03
  2    2    2    2   22   6.0778206250290602e-04
  2    2    2    2   23   3.8402507652227259e-04
  2    2    2    2   24  -5.6548413059594703e-03
  2    2    2    2   25  -5.4421787316503024e-04
  2    2    2    2   26   3.3638603678857207e-05
  2    2    2    2   27   1.2342807671121814e-03
  2    2    2    2   28   2.7829758892978021e-04
  2    2    2    2   29   1.7838131715802616e-04
  2    2    2    2   30   1.1806523940541130e-03
  2    2    2    2   31   5.7034958584795147e-04
  2    2    2    2   32   9.8242447623861573e-05
  2    2    2    2   33   1.0131494638813757e-03
  2    2    2    2   34   2.4748519298304684e-04
  2    2    2    2   35   2.6499944646296510e-04
  2    2    2    2   36  -1.4649171601887730e-02
  2    2    2    2   37   8.8596568392170574e-03
  2    2    2    2   38  -2.8049440897182621e-03
  2    2    2    2   39  -4.5593876459610119e-04
  2    2    2    2   40  -1.8794767561915439e-04
  2    2    2    2   41  -1.1197454948003281e-02
  2    2    2    2   42   1.8652842034162391e-02
  2    2    2    2   43  -2.0205478892063901e-03
  2    2    2    2   44  -1.2410310083148161e-03
  2    2    2    2   45  -6.0480201617892234e-04
  2    2    2    2   46  -1.2348950766106198e-02
  2    2    2    2   47  -9.0157247996127874e-04
  2    2    2    2   48  -4.7962170672922388e-03
  2    2    2    2   49  -1.1839712506771969e-03
