6   5   2
  0    0    1.5194376591420000e+00
  0    1    1.1326155960000000e-03
  0    2   -2.0214051509999998e-03
  0    3    3.4453038000000001e-05
  0    4    4.0447778000000002e-05
  0    5   -7.7950040000000000e-06
  0    6   -3.8306250000000003e-06
  0    7    4.6336721740000003e-03
  0    8   -7.9934950800000001e-04
  0    9   -4.1766766000000000e-04
  0   10    1.2654012600000000e-04
  0   11   -2.6728590000000002e-06
  0   12   -3.9835559999999999e-06
  0   13   -2.4952220000000000e-06
  0   14    9.4052105109999999e-03
  0   15   -3.4832346700000002e-04
  0   16   -1.8600726400000000e-04
  0   17    1.4007787899999999e-04
  0   18    2.9330999000000002e-05
  0   19    1.1942801000000000e-05
  0   20    2.5531240000000000e-06
  0   21    1.1924485804999999e-02
  0   22    6.1052320400000002e-04
  0   23   -1.7362471400000001e-04
  0   24    1.8818977500000000e-04
  0   25   -1.2563202000000001e-05
  0   26    8.5956410000000000e-06
  0   27    6.2184490000000003e-06
  0   28    5.2961775500000004e-04
  0   29    6.5764529999999999e-05
  0   30    1.0603560200000000e-04
  0   31    1.4208788000000001e-05
  0   32    9.4604110000000002e-06
  0   33    1.1914105000000000e-05
  0   34    4.6973220000000001e-06
  0   35    3.5476155799999998e-04
  0   36    1.5798537999999999e-05
  0   37    8.6898049999999997e-06
  0   38    2.7402320000000002e-05
  0   39    1.5452424000000000e-05
  0   40    7.5563769999999998e-06
  0   41    3.7124980000000000e-06
  0   42    3.9216797099999998e-04
  0   43    2.3885024000000002e-05
  0   44    3.8266027999999999e-05
  0   45    1.5402222999999999e-05
  0   46    6.2977830000000002e-06
  0   47    8.3208920000000000e-06
  0   48    2.4779900000000000e-06
  0   49    3.6762559999999999e-06
  0   50   -1.2416084000000001e-05
  0   51    4.1813650000000004e-06
  0   52   -5.7968750000000003e-06
  0   53   -2.9429000000000002e-07
  0   54    9.9848799999999993e-07
  0   55    1.8293620000000000e-06
  0   56   -4.2365540000000002e-06
  0   57   -4.2495170000000004e-06
  0   58   -2.5136700000000002e-06
  0   59   -3.2169760000000000e-06
  0   60   -7.2572299999999999e-07
  0   61    4.6820000000000002e-07
  0   62    1.0528830000000001e-06
  0   63    5.1841915100000005e-04
  0   64    2.1409069599999999e-04
  0   65   -1.9438894300000001e-04
  0   66   -1.6744337999999999e-05
  0   67   -6.9183399999999997e-07
  0   68   -2.8446360000000000e-06
  0   69   -2.2959675999999999e-04
  0   70    2.4780182900000002e-04
  0   71   -7.2353556000000004e-05
  0   72   -5.1747469999999997e-05
  0   73   -1.1838838000000000e-05
  0   74   -1.3633650000000000e-06
  0   75   -2.0666629690000000e-03
  0   76    2.1228031700000000e-04
  0   77   -9.6762628000000004e-05
  0   78   -3.0921811000000003e-05
  0   79   -1.3759725000000000e-05
  0   80   -3.3447560000000002e-06
  0   81   -1.6041350699999999e-04
  0   82   -1.6223210200000000e-04
  0   83   -1.7499514999999998e-05
  0   84   -1.2411702000000001e-05
  0   85   -9.1774630000000003e-06
  0   86   -3.6356700000000002e-06
  0   87   -9.6186906999999998e-05
  0   88   -1.6284126000000000e-05
  0   89   -2.7858285999999999e-05
  0   90   -1.1714069000000000e-05
  0   91   -5.8160150000000001e-06
  0   92   -4.1038889999999997e-06
  0   93   -1.5322167799999999e-04
  0   94   -4.1550032999999997e-05
  0   95    1.4875919999999999e-06
  0   96   -7.0964700000000002e-06
  0   97   -9.3203389999999995e-06
  0   98   -2.4315150000000001e-06
  0   99    1.0302904000000000e-05
  0  100    9.0434900000000005e-07
  0  101    8.1149870000000005e-06
  0  102    1.8007100000000000e-07
  0  103   -1.1327240000000000e-06
  0  104   -1.6641190000000000e-06
  0  105    1.0079448999999999e-05
  0  106    4.5557229999999999e-06
  0  107    1.7379590000000001e-06
  0  108    3.4058800000000001e-07
  0  109   -5.6132200000000000e-07
  0  110   -4.6752699999999998e-07
  1    0    1.4219613430330000e+00
  1    1   -1.5313128719999999e-03
  1    2    4.7052132200000002e-04
  1    3    1.6557647430000000e-03
  1    4   -5.4192718000000003e-05
  1    5    3.2692599999999999e-06
  1    6    2.6131365999999999e-05
  1    7   -4.5477021369999997e-03
  1    8   -4.0481809699999998e-04
  1    9    1.1176661899999999e-04
  1   10   -9.4958128999999994e-05
  1   11    6.6767220000000001e-06
  1   12    1.0760624000000001e-05
  1   13    2.5281099999999998e-06
  1   14   -1.7946517070000000e-03
  1   15   -1.9882099000000000e-04
  1   16    1.7610753400000001e-04
  1   17   -4.2682785000000003e-05
  1   18    5.2238879999999997e-06
  1   19   -3.6400270000000000e-06
  1   20   -8.5272199999999998e-07
  1   21    7.2107118000000003e-04
  1   22   -4.9725937500000002e-04
  1   23    3.2559580700000000e-04
  1   24   -1.9062802600000001e-04
  1   25   -7.4988385999999997e-05
  1   26   -1.4251945000000000e-05
  1   27   -4.2685410000000004e-06
  1   28    2.0116065100000001e-04
  1   29    2.6025453000000002e-05
  1   30    7.4543299999999995e-07
  1   31   -3.7420450999999998e-05
  1   32   -2.3166956000000000e-05
  1   33   -1.7021846999999999e-05
  1   34   -5.6689159999999996e-06
  1   35   -1.2233470000000000e-06
  1   36   -1.1217808000000000e-05
  1   37   -5.4384570000000004e-06
  1   38   -2.6408086000000001e-05
  1   39   -1.6217258000000000e-05
  1   40   -1.1405106000000000e-05
  1   41   -5.2503170000000002e-06
  1   42    2.0485303000000000e-05
  1   43    2.7001109999999999e-06
  1   44   -2.1178468999999999e-05
  1   45   -8.9723080000000007e-06
  1   46   -8.1074869999999993e-06
  1   47   -8.0605640000000002e-06
  1   48   -3.6211930000000002e-06
  1   49    1.2711445000000000e-05
  1   50    5.4915470000000001e-06
  1   51    7.1160199999999998e-06
  1   52    9.3417299999999998e-07
  1   53   -8.2170000000000001e-07
  1   54   -1.7743640000000000e-06
  1   55   -1.9298020000000002e-06
  1   56   -2.4501440000000000e-06
  1   57    7.8931200000000002e-07
  1   58    2.2447150000000001e-06
  1   59    9.5749800000000009e-07
  1   60    5.7009600000000005e-07
  1   61   -4.6082400000000002e-07
  1   62   -7.6841299999999996e-07
  1   63    4.7986797499999999e-04
  1   64   -2.4735903299999998e-04
  1   65    1.2578184099999999e-04
  1   66    9.6174250000000005e-06
  1   67   -1.4196894000000000e-05
  1   68    7.5657599999999996e-07
  1   69    3.1001261800000000e-04
  1   70   -6.3594947499999996e-04
  1   71   -1.0311741000000000e-05
  1   72    1.1166530000000000e-06
  1   73   -3.2981779999999998e-06
  1   74   -1.1987170000000001e-06
  1   75    4.4272765200000002e-04
  1   76    1.2916872200000000e-04
  1   77    2.9326916400000002e-04
  1   78    6.1882638999999996e-05
  1   79    1.1761276000000000e-05
  1   80    5.0169269999999999e-06
  1   81   -9.9606499999999997e-07
  1   82    1.9912611999999999e-05
  1   83    2.7568308000000000e-05
  1   84    2.2427231999999999e-05
  1   85    1.4898522000000000e-05
  1   86    5.3805410000000001e-06
  1   87    2.7104680000000000e-05
  1   88    2.0345027999999999e-05
  1   89    1.7447002000000000e-05
  1   90    1.5752074000000000e-05
  1   91    1.1527073000000000e-05
  1   92    5.1115680000000003e-06
  1   93   -7.9933910000000008e-06
  1   94    3.2828825000000002e-05
  1   95    5.2502350000000001e-06
  1   96    9.0433709999999995e-06
  1   97    6.6203850000000000e-06
  1   98    4.2755449999999997e-06
  1   99   -1.1430354000000001e-05
  1  100   -7.8043409999999996e-06
  1  101    2.1165800000000000e-07
  1  102    1.7628199999999999e-07
  1  103    1.7316549999999999e-06
  1  104    2.0109950000000000e-06
  1  105   -2.5022630000000002e-06
  1  106   -3.0538540000000001e-06
  1  107   -1.0131789999999999e-06
  1  108    2.2468900000000001e-07
  1  109    4.7530199999999998e-07
  1  110    4.0717200000000001e-07
  2    0    1.3915801973060000e+00
  2    1    1.7849601709999999e-03
  2    2   -1.8052638299999999e-04
  2    3   -1.0896731000000000e-05
  2    4   -8.8900749999999998e-06
  2    5   -6.1981099999999999e-06
  2    6   -1.8370400000000000e-06
  2    7   -2.6480637460000000e-03
  2    8    4.7198697409999999e-03
