28
  5       5       5       5       5       0       0       0       0       -4.5034669041397219e-06  
  5       5       5       5       5       0       0       0       1       -9.8712498572021517e-05  
  5       5       5       5       5       0       0       0       2        8.9131939908432044e-06  
  5       5       5       5       5       0       0       0       3        9.3492495964872330e-06  
  5       5       5       5       5       0       0       0       4        1.5497345259925651e-05  
  5       5       5       5       5       0       0       0       5        3.4971852628181515e-06  
  5       5       5       5       5       0       0       0       6        1.7394697676161397e-03  
  5       5       5       5       5       0       0       0       7        1.3937010745217649e-03  
  5       5       5       5       5       0       0       0       8        2.1432870851072739e-04  
  5       5       5       5       5       0       0       0       9       -3.1227895190337450e-05  
  5       5       5       5       5       0       0       0      10       -4.7846905542177913e-05  
  5       5       5       5       5       0       0       0      11       -1.6995115363984125e-05  
  5       5       5       5       5       0       0       0      12       -1.0200746597666991e-03  
  5       5       5       5       5       0       0       0      13       -1.7717578743800630e-03  
  5       5       5       5       5       0       0       0      14       -4.0785032870063780e-04  
  5       5       5       5       5       0       0       0      15       -6.8016812332010856e-05  
  5       5       5       5       5       0       0       0      16        5.1567833618497273e-05  
  5       5       5       5       5       0       0       0      17       -2.6614970634018298e-06  
  5       5       5       5       5       0       0       0      18        5.9156954114424781e-04  
  5       5       5       5       5       0       0       0      19        3.8615600932849179e-05  
  5       5       5       5       5       0       0       0      20        5.9072426510812677e-05  
  5       5       5       5       5       0       0       0      21       -6.4675978360558407e-05  
  5       5       5       5       5       0       0       0      22       -6.6918928003518416e-05  
  5       5       5       5       5       0       0       0      23       -5.1178014958888027e-05  
  5       5       5       5       5       0       0       0      24       -5.1148695657231508e-04  
  5       5       5       5       5       0       0       0      25        1.1505660422103957e-04  
  5       5       5       5       5       0       0       0      26       -1.5426042796917456e-04  
  5       5       5       5       5       0       0       0      27        7.2799112673809077e-05  
  5       5       5       5       5       0       0       0      28        4.1699732678849322e-05  
  5       5       5       5       5       0       0       0      29       -2.5348183830390060e-06  
  5       5       5       5       5       0       0       0      30        1.6226321613258343e-04  
  5       5       5       5       5       0       0       0      31        7.1382285179743078e-06  
  5       5       5       5       5       0       0       0      32       -9.9309741289319568e-05  
  5       5       5       5       5       0       0       0      33       -8.1159784356313054e-05  
  5       5       5       5       5       0       0       0      34       -1.2199927094903863e-04  
  5       5       5       5       5       0       0       0      35       -4.2381233401207839e-05  
  5       5       5       5       5       0       0       0      36       -4.1244384042823328e-06  
  5       5       5       5       5       0       0       0      37       -6.6396433935349776e-05  
  5       5       5       5       5       0       0       0      38        1.0643509277728861e-05  
  5       5       5       5       5       0       0       0      39        6.4026688158282840e-05  
  5       5       5       5       5       0       0       0      40        4.3467248309996197e-05  
  5       5       5       5       5       0       0       0      41       -2.4196866849356324e-05  
  5       5       5       5       5       0       0       0      42        1.7252450947380372e-05  
  5       5       5       5       5       0       0       0      43        1.5094941297140022e-05  
  5       5       5       5       5       0       0       0      44       -8.3707639686524927e-07  
  5       5       5       5       5       0       0       0      45       -1.8554609607172415e-05  
  5       5       5       5       5       0       0       0      46       -9.2805875558936934e-05  
  5       5       5       5       5       0       0       0      47       -1.3062699419272656e-05  
