38
  6    6    6    7    0   -6.2724553494107860e-01
  6    6    6    7    1   -6.7858739738145391e-01
  6    6    6    7    2   -5.2537662789693337e-02
  6    6    6    7    3    2.5391502540460529e-03
  6    6    6    7    4   -5.0224293379819152e-03
  6    6    6    7    5    2.0702974968559514e-03
  6    6    6    7    6   -2.4311868417661704e-02
  6    6    6    7    7   -6.4232330016714051e-02
  6    6    6    7    8    6.8707069013882263e-04
  6    6    6    7    9   -3.5615512543798996e-03
  6    6    6    7   10   -2.3700511381213223e-03
  6    6    6    7   11   -3.5555577791953220e-05
  6    6    6    7   12   -5.0309725407681090e-02
  6    6    6    7   13    2.0276492917693116e-02
  6    6    6    7   14    1.5551037367922719e-02
  6    6    6    7   15   -1.2472199007924571e-03
  6    6    6    7   16   -5.9932430838235234e-05
  6    6    6    7   17   -3.9906618447939216e-05
  6    6    6    7   18    3.0571934281356720e-03
  6    6    6    7   19    2.8036098541001412e-03
  6    6    6    7   20    1.5209838512538695e-02
  6    6    6    7   21   -1.9152189203087638e-04
  6    6    6    7   22    1.3879011040858554e-03
  6    6    6    7   23    1.5639825185582239e-03
  6    6    6    7   24    1.4944152919902450e-02
  6    6    6    7   25    6.6325464305153816e-03
  6    6    6    7   26   -1.4619925580052890e-03
  6    6    6    7   27    1.1598305540789773e-04
  6    6    6    7   28    4.3863647726056663e-04
  6    6    6    7   29   -1.5138640354299586e-04
  6    6    6    7   30    1.4038294420697921e-03
  6    6    6    7   31    6.6516198018678188e-03
  6    6    6    7   32   -2.4748705700709686e-04
  6    6    6    7   33   -8.1047451632115385e-04
  6    6    6    7   34    2.5088561590555953e-04
  6    6    6    7   35    3.3498767641621123e-05
  6    6    6    7   36   -2.6549131463479390e-03
  6    6    6    7   37    4.7975705988324421e-03
  6    6    6    7   38    2.7440368016912261e-05
  6    6    6    7   39    4.4355685384471076e-04
  6    6    6    7   40    4.0793692350108465e-04
  6    6    6    7   41    1.2513814599134746e-04
  6    6    6    7   42   -2.5054757452637327e-01
  6    6    6    7   43    1.1040853356318438e-02
  6    6    6    7   44   -1.0476051094666965e-02
  6    6    6    7   45    8.3687949968396201e-03
  6    6    6    7   46    4.0204761713017031e-04
  6    6    6    7   47   -1.9717630183177072e-03
  6    6    6    7   48    2.3440169743812145e-05
  6    6    6    7   49   -2.4543367894569060e-01
  6    6    6    7   50   -1.7141954706383744e-02
  6    6    6    7   51    4.5142862487053135e-03
  6    6    6    7   52   -7.4106577618801156e-03
  6    6    6    7   53    3.2018934043460571e-04
  6    6    6    7   54    5.3897145579501530e-04
  6    6    6    7   55   -9.8167315223529942e-04
  6    6    6    7   56    1.3586432079218896e-01
  6    6    6    7   57    6.0248927299358301e-03
  6    6    6    7   58   -7.7387318169367331e-03
  6    6    6    7   59   -7.5467732370607431e-03
  6    6    6    7   60   -2.4906059721203585e-03
  6    6    6    7   61   -8.2549169834933347e-04
  6    6    6    7   62    3.1067333555847014e-04
  6    6    6    7   63    5.3861775667194356e-02
  6    6    6    7   64    4.2944782858789160e-03
  6    6    6    7   65    2.1050149427414054e-03
  6    6    6    7   66   -1.9473024827826998e-03
  6    6    6    7   67   -7.1686314464707512e-04
  6    6    6    7   68   -4.4644359039034288e-04
  6    6    6    7   69   -2.0118609182008280e-04
  6    6    6    7   70   -8.9538498099522206e-04
  6    6    6    7   71   -9.4371414921707328e-04
  6    6    6    7   72    5.5637813929531790e-03
  6    6    6    7   73   -6.9552930425522178e-04
  6    6    6    7   74   -3.4405264580526622e-04
  6    6    6    7   75   -7.0756139578604987e-04
  6    6    6    7   76    5.1850536218942444e-04
  6    6    6    7   77   -1.0417810326926446e-02
  6    6    6    7   78   -1.9660635771217958e-03
  6    6    6    7   79    3.1183037212746098e-04
  6    6    6    7   80    2.0893081326282651e-04
  6    6    6    7   81   -1.4151566016470138e-04
  6    6    6    7   82    6.3595078453802442e-04
  6    6    6    7   83    2.0874606522764482e-04
  9    9    9   17    0    3.5080358766697219e-02
  9    9    9   17    1   -3.3065762788074961e-03
  9    9    9   17    2   -5.2411854333866076e-03
  9    9    9   17    3   -5.5839584353443387e-03
  9    9    9   17    4   -3.9497611533961400e-03
  9    9    9   17    5   -8.9970023663690779e-04
  9    9    9   17    6   -2.1959939417882787e-03
  9    9    9   17    7    3.7737047764148525e-02
  9    9    9   17    8    6.7818523257629207e-03
  9    9    9   17    9    9.3433299848326920e-03
  9    9    9   17   10    7.1390744320410753e-03
  9    9    9   17   11    6.2275095377975042e-04
  9    9    9   17   12   -1.4877232921969477e-01
  9    9    9   17   13   -2.2752624784739450e-02
  9    9    9   17   14   -7.2356832817157671e-02
  9    9    9   17   15   -2.0165042300007940e-02
  9    9    9   17   16   -5.3446353023146988e-03
  9    9    9   17   17   -2.1335279240793639e-03
  9    9    9   17   18    1.1531419321815399e-01
  9    9    9   17   19   -1.1342580261148743e-02
  9    9    9   17   20    1.2119569809890518e-01
  9    9    9   17   21    3.2523411386815734e-02
  9    9    9   17   22    1.0045234041421994e-02
  9    9    9   17   23    8.4336044079665121e-03
  9    9    9   17   24   -4.8311650167687757e-02
  9    9    9   17   25   -4.1699104594987497e-02
  9    9    9   17   26   -5.3949450991533143e-02
  9    9    9   17   27   -2.1557504578379752e-02
  9    9    9   17   28   -1.4956448995567324e-02
  9    9    9   17   29   -6.7542682662115683e-03
  9    9    9   17   30   -8.4458715875737854e-03
  9    9    9   17   31   -4.5680989139563685e-02
  9    9    9   17   32   -3.1941773332238438e-02
  9    9    9   17   33   -2.9714663094402578e-02
  9    9    9   17   34   -2.4247909467231529e-02
  9    9    9   17   35   -1.2507535127032322e-02
  9    9    9   17   36    2.0137982581470100e-02
  9    9    9   17   37    4.6922718299172578e-02
  9    9    9   17   38    3.1332346731371266e-02
  9    9    9   17   39    3.0563686263364344e-02
  9    9    9   17   40    1.9661458738022851e-02
  9    9    9   17   41    5.9081059284924117e-03
  9    9    9   17   42   -4.2540291336180652e-01
  9    9    9   17   43    2.3586782734648769e-02
  9    9    9   17   44   -3.1520703292663772e-02
  9    9    9   17   45    2.2858227918352809e-04
  9    9    9   17   46    6.8356011102991155e-03
  9    9    9   17   47    2.2811111798523784e-03
  9    9    9   17   48   -1.5857276593778586e-03
  9    9    9   17   49   -7.4981865893314592e-01
  9    9    9   17   50   -9.9961643968687217e-02
  9    9    9   17   51   -9.7981976966394477e-02
