0 0 0 0           1.519437662872
 0 1 0 1           0.001132599196
 0 2 0 2          -0.002021430006
 0 3 0 3           0.000034400584
 0 4 0 4           0.000040415554
 0 5 0 5          -0.000007821650
 0 6 0 6          -0.000003824560
 0 7 0 7          -0.000001330450
 0 8 0 8           0.000000299577
 0 9 1 0           0.004633674944
 0 10 1 1          -0.000799402445
 0 11 1 2          -0.000417679391
 0 12 1 3           0.000126460194
 0 13 1 4          -0.000002700855
 0 14 1 5          -0.000004049894
 0 15 1 6          -0.000002483717
 0 16 1 7          -0.000000987025
 0 17 1 8          -0.000000524237
 0 18 2 0           0.009405187341
 0 19 2 1          -0.000348400812
 0 20 2 2          -0.000186030950
 0 21 2 3           0.000140035475
 0 22 2 4           0.000029327363
 0 23 2 5           0.000011883774
 0 24 2 6           0.000002499524
 0 25 2 7           0.000000128238
 0 26 2 8          -0.000000306343
 0 27 3 0           0.011924459292
 0 28 3 1           0.000610430922
 0 29 3 2          -0.000173613107
 0 30 3 3           0.000188169159
 0 31 3 4          -0.000012537258
 0 32 3 5           0.000008523000
 0 33 3 6           0.000006168689
 0 34 3 7           0.000001427919
 0 35 3 8          -0.000000188965
 0 36 4 0           0.000529597612
 0 37 4 1           0.000065696628
 0 38 4 2           0.000106007142
 0 39 4 3           0.000014159517
 0 40 4 4           0.000009444014
 0 41 4 5           0.000011854022
 0 42 4 6           0.000004652687
 0 43 4 7           0.000001961280
 0 44 4 8           0.000000522910
 0 45 5 0           0.000354767884
 0 46 5 1           0.000015753442
 0 47 5 2           0.000008674188
 0 48 5 3           0.000027314774
 0 49 5 4           0.000015413455
 0 50 5 5           0.000007489269
 0 51 5 6           0.000003732907
 0 52 5 7           0.000001908159
 0 53 5 8           0.000000844196
 0 54 6 0           0.000392176143
 0 55 6 1           0.000023849476
 0 56 6 2           0.000038217819
 0 57 6 3           0.000015296366
 0 58 6 4           0.000006236471
 0 59 6 5           0.000008268126
 0 60 6 6           0.000002489813
 0 61 6 7           0.000001569848
 0 62 6 8           0.000000972077
 0 63 7 0           0.000003675741
 0 64 7 1          -0.000012478817
 0 65 7 2           0.000004174380
 0 66 7 3          -0.000005869417
 0 67 7 4          -0.000000308769
 0 68 7 5           0.000000933565
 0 69 7 6           0.000001831326
 0 70 7 7           0.000000743941
 0 71 7 8           0.000000287018
 0 72 8 0          -0.000004264295
 0 73 8 1          -0.000004332326
 0 74 8 2          -0.000002534875
 0 75 8 3          -0.000003250234
 0 76 8 4          -0.000000720873
 0 77 8 5           0.000000409602
 0 78 8 6           0.000000990112
 0 79 8 7           0.000000712569
 0 80 8 8           0.000000019806
 0 81 1 1           0.000518338141
 0 82 1 2           0.000214007011
 0 83 1 3          -0.000194389328
 0 84 1 4          -0.000016666995
 0 85 1 5          -0.000000607242
 0 86 1 6          -0.000002843100
 0 87 1 7           0.000001629143
 0 88 1 8           0.000001486399
 0 89 2 1          -0.000229667980
 0 90 2 2           0.000247728747
 0 91 2 3          -0.000072354424
 0 92 2 4          -0.000051679205
 0 93 2 5          -0.000011765366
 0 94 2 6          -0.000001361027
 0 95 2 7           0.000000276959
 0 96 2 8           0.000001440461
 0 97 3 1          -0.002066643849
 0 98 3 2           0.000212300401
 0 99 3 3          -0.000096763900
 0 100 3 4          -0.000030939626
 0 101 3 5          -0.000013780030
 0 102 3 6          -0.000003342836
 0 103 3 7          -0.000000205918
 0 104 3 8           0.000000579293
 0 105 4 1          -0.000160326304
 0 106 4 2          -0.000162142066
 0 107 4 3          -0.000017498818
 0 108 4 4          -0.000012495153
 0 109 4 5          -0.000009268536
 0 110 4 6          -0.000003637688
 0 111 4 7          -0.000001854234
 0 112 4 8          -0.000000688137
 0 113 5 1          -0.000096128657
 0 114 5 2          -0.000016225211
 0 115 5 3          -0.000027856426
 0 116 5 4          -0.000011770471
 0 117 5 5          -0.000005874588
 0 118 5 6          -0.000004107838
 0 119 5 7          -0.000002058422
 0 120 5 8          -0.000000767917
 0 121 6 1          -0.000153259115
 0 122 6 2          -0.000041588965
 0 123 6 3           0.000001489663
 0 124 6 4          -0.000007061268
 0 125 6 5          -0.000009281232
 0 126 6 6          -0.000002434578
 0 127 6 7          -0.000001879174
 0 128 6 8          -0.000000587157
 0 129 7 1           0.000010213411
 0 130 7 2           0.000000812517
 0 131 7 3           0.000008113189
 0 132 7 4           0.000000266342
 0 133 7 5          -0.000001040083
 0 134 7 6          -0.000001660318
 0 135 7 7          -0.000000954981
 0 136 7 8           0.000000338438
 0 137 8 1           0.000010036803
 0 138 8 2           0.000004513575
 0 139 8 3           0.000001735104
 0 140 8 4           0.000000382498
 0 141 8 5          -0.000000520158
 0 142 8 6          -0.000000461927
 0 143 8 7          -0.000000218927
 0 144 8 8           0.000000024559
 1 0 0 0           1.421961349788
 1 1 0 1          -0.001531289566
 1 2 0 2           0.000470545107
 1 3 0 3           0.001655799914
 1 4 0 4          -0.000054165967
 1 5 0 5           0.000003292879
 1 6 0 6           0.000026143307
 1 7 0 7           0.000000078831
 1 8 0 8          -0.000001085583
 1 9 1 0          -0.004547705412
 1 10 1 1          -0.000404742059
 1 11 1 2           0.000111782672
 1 12 1 3          -0.000094865199
 1 13 1 4           0.000006684667
 1 14 1 5           0.000010832031
 1 15 1 6           0.000002528171
 1 16 1 7           0.000000247321
 1 17 1 8           0.000000107952
 1 18 2 0          -0.001794620161
 1 19 2 1          -0.000198763062
 1 20 2 2           0.000176141857
 1 21 2 3          -0.000042647276
 1 22 2 4           0.000005266573
 1 23 2 5          -0.000003576363
 1 24 2 6          -0.000000797314
 1 25 2 7           0.000001356023
 1 26 2 8           0.000000281766
 1 27 3 0           0.000721082891
 1 28 3 1          -0.000497172572
 1 29 3 2           0.000325599588
 1 30 3 3          -0.000190564228
 1 31 3 4          -0.000074990504
 1 32 3 5          -0.000014166099
 1 33 3 6          -0.000004241614
 1 34 3 7          -0.000001340798
 1 35 3 8           0.000000731992
 1 36 4 0           0.000201186722
 1 37 4 1           0.000026081966
 1 38 4 2           0.000000781950
 1 39 4 3          -0.000037374651
 1 40 4 4          -0.000023122625
 1 41 4 5          -0.000016962058
 1 42 4 6          -0.000005622057
 1 43 4 7          -0.000001198436
 1 44 4 8           0.000000003317
 1 45 5 0          -0.000001230969
 1 46 5 1          -0.000011143603
 1 47 5 2          -0.000005419991
 1 48 5 3          -0.000026306873
 1 49 5 4          -0.000016207457
 1 50 5 5          -0.000011337229
 1 51 5 6          -0.000005257425
 1 52 5 7          -0.000001740571
 1 53 5 8          -0.000000434260
 1 54 6 0           0.000020500730
 1 55 6 1           0.000002746166
 1 56 6 2          -0.000021130628
 1 57 6 3          -0.000008905425
 1 58 6 4          -0.000008053812
 1 59 6 5          -0.000008012676
 1 60 6 6          -0.000003594799
 1 61 6 7          -0.000002187374
 1 62 6 8          -0.000001134398
 1 63 7 0           0.000012714003
 1 64 7 1           0.000005569354
 1 65 7 2           0.000007129449
 1 66 7 3           0.000001016116
 1 67 7 4          -0.000000815666
 1 68 7 5          -0.000001698610
 1 69 7 6          -0.000001920527
 1 70 7 7          -0.000001024961
 1 71 7 8          -0.000000788442
 1 72 8 0          -0.000002415908
 1 73 8 1           0.000000849906
 1 74 8 2           0.000002276081
 1 75 8 3           0.000000987656
 1 76 8 4           0.000000610469
 1 77 8 5          -0.000000393968
 1 78 8 6          -0.000000707757
 1 79 8 7          -0.000000661807
 1 80 8 8          -0.000000337543
 1 81 1 1           0.000479864954
 1 82 1 2          -0.000247362245
 1 83 1 3           0.000125785627
 1 84 1 4           0.000009620327
 1 85 1 5          -0.000014194047
 1 86 1 6           0.000000749594
