10
  9    9    9   12    0   -2.1275451705941691e-02
  9    9    9   12    1   -3.0620473406126010e-02
  9    9    9   12    2   -1.1613960058633733e-02
  9    9    9   12    3   -4.6711701636542929e-03
  9    9    9   12    4   -3.6899700133870067e-04
  9    9    9   12    5    4.1456511534550284e-03
  9    9    9   12    6    1.0256068430339227e-01
  9    9    9   12    7    7.8072314528022144e-02
  9    9    9   12    8    9.5538966356309443e-02
  9    9    9   12    9    3.5754140504922406e-02
  9    9    9   12   10    2.2003444572940550e-02
  9    9    9   12   11    2.2205416294220383e-03
  9    9    9   12   12   -1.5306370986318354e-01
  9    9    9   12   13   -5.9914385766545841e-02
  9    9    9   12   14   -1.3224477608575658e-01
  9    9    9   12   15   -5.2086893470387231e-02
  9    9    9   12   16   -3.5737993669339142e-02
  9    9    9   12   17   -8.9169576031256376e-03
  9    9    9   12   18    2.5943165085549343e-02
  9    9    9   12   19    1.5966853905648793e-03
  9    9    9   12   20    2.9093222293581555e-03
  9    9    9   12   21   -7.8901640553060310e-05
  9    9    9   12   22   -9.0915780740439764e-04
  9    9    9   12   23   -5.9196598188019471e-06
  9    9    9   12   24    5.8020526721753000e-02
  9    9    9   12   25    1.3638922464600808e-01
  9    9    9   12   26    8.3238574143105495e-02
  9    9    9   12   27    5.8869400634573132e-02
  9    9    9   12   28    4.1932644706680657e-02
  9    9    9   12   29    6.5460628267414635e-03
  9    9    9   12   30   -6.1471549593301797e-02
  9    9    9   12   31   -9.3311394680131110e-02
  9    9    9   12   32   -5.9930636860104670e-02
  9    9    9   12   33   -3.8274692717703736e-02
  9    9    9   12   34   -1.7230295756013727e-02
  9    9    9   12   35    3.8396755655843301e-03
  9    9    9   12   36    3.5804762508607553e-03
  9    9    9   12   37    7.8288222221257284e-03
  9    9    9   12   38    5.7205946147269428e-03
  9    9    9   12   39    1.1987754043256409e-03
  9    9    9   12   40    4.8529948788124220e-04
  9    9    9   12   41   -1.9705310083125531e-03
  9    9    9   12   42    8.0937372194543993e-03
  9    9    9   12   43    1.5327897466557454e-03
  9    9    9   12   44   -1.7893316533688633e-03
  9    9    9   12   45   -1.2150474513233063e-03
  9    9    9   12   46   -1.3721137091559561e-03
  9    9    9   12   47   -3.1109835528274695e-03
  9    9    9   12   48    1.5313577462879933e-04
