  0   0   0        1613.761056709119 
  1   0   1         -41.163563150658 
  2   0   2          69.339616264507 
  3   0   3         180.314792140054 
  4   0   4          -1.802841584642 
  5   0   5           0.194245694029 
  6   0   6           1.666272213160 
  7   0   7          -0.022916258324 
  8   0   8          -0.052840587498 
  9   1   0         316.540285973067 
 10   1   1        -464.126763869340 
 11   1   2        -120.843077032517 
 12   1   3         -18.294630587878 
 13   1   4          -3.704785158144 
 14   1   5           0.781754921581 
 15   1   6           0.332443302508 
 16   1   7           0.084926063206 
 17   1   8          -0.010789203226 
 18   2   0         430.233280738613 
 19   2   1        -179.090318161399 
 20   2   2         -60.893581224435 
 21   2   3         -26.766023980279 
 22   2   4          -6.390449404945 
 23   2   5          -1.685974899494 
 24   2   6          -0.218565555074 
 25   2   7           0.185044705336 
 26   2   8           0.068642156679 
 27   3   0         757.831837234265 
 28   3   1          -9.783232745458 
 29   3   2         -37.040641852792 
 30   3   3         -13.033971306409 
 31   3   4         -15.062489387788 
 32   3   5          -3.049078264255 
 33   3   6          -1.315167265207 
 34   3   7          -0.084812508534 
 35   3   8           0.106477931415 
 36   4   0          36.153042936615 
 37   4   1           1.215960635222 
 38   4   2          -5.592357616648 
 39   4   3         -10.448197900818 
 40   4   4          -6.620053957012 
 41   4   5          -2.887667858307 
 42   4   6          -1.052687455366 
 43   4   7          -0.229736515449 
 44   4   8           0.030347124691 
 45   5   0           0.550523358018 
 46   5   1           3.503961119221 
 47   5   2          -0.433712913705 
 48   5   3          -2.373316349038 
 49   5   4          -2.236821877547 
 50   5   5          -1.562737979213 
 51   5   6          -0.807970742396 
 52   5   7          -0.272673792200 
 53   5   8          -0.038660230914 
 54   6   0           8.635722164234 
 55   6   1           1.600796997037 
 56   6   2           3.631880042092 
 57   6   3           1.084692103429 
 58   6   4           0.276501016163 
 59   6   5           0.170241308258 
 60   6   6          -0.280356545834 
 61   6   7          -0.008936427844 
 62   6   8          -0.006797616954 
 63   7   0          -1.421781982550 
 64   7   1          -0.814056605122 
 65   7   2           0.852587064980 
 66   7   3           0.226397296453 
 67   7   4           0.216398572621 
 68   7   5          -0.000834108442 
 69   7   6          -0.049027461381 
 70   7   7          -0.066835958300 
 71   7   8          -0.062450055321 
 72   8   0          -0.874911692072 
 73   8   1          -0.560943896468 
 74   8   2          -0.076487484242 
 75   8   3           0.150130377722 
 76   8   4           0.178743541579 
 77   8   5           0.112688983236 
 78   8   6           0.071336437626 
 79   8   7           0.010672927093 
 80   8   8          -0.026758333574 
 81   1   1         267.734005698337 
 82   1   2         133.794559012938 
 83   1   3          26.196523153796 
 84   1   4           5.196040257919 
 85   1   5          -0.542410411679 
 86   1   6          -0.276116364220 
 87   1   7          -0.148167762406 
 88   1   8          -0.028288583665 
 89   2   1         124.260442079462 
 90   2   2          53.705983150198 
 91   2   3          27.615486368578 
 92   2   4           7.097397076549 
 93   2   5           1.372244996504 
 94   2   6           0.033400566639 
 95   2   7          -0.165079692078 
 96   2   8          -0.068682614230 
 97   3   1         -85.476724629793 
 98   3   2          82.734639340696 
 99   3   3          18.835498902750 
100   3   4          12.431355101407 
101   3   5           2.555490269401 
102   3   6           1.356725019735 
103   3   7           0.052000704228 
104   3   8          -0.092152983399 
105   4   1          -1.543501254788 
106   4   2           5.462647002549 
107   4   3           9.098868066854 
108   4   4           6.025752021224 
109   4   5           2.760294495225 
110   4   6           1.096381065631 
111   4   7           0.242492956783 
112   4   8          -0.005099013491 
113   5   1          -1.962875214703 
114   5   2          -0.615404901987 
115   5   3           1.342003174880 
116   5   4           2.205109212481 
117   5   5           1.631031309146 
118   5   6           0.802218922955 
119   5   7           0.288238391711 
120   5   8           0.045323075861 
121   6   1          -5.173619101251 
122   6   2          -5.122131753896 
123   6   3          -0.703227432730 
124   6   4          -0.124262272344 
125   6   5          -0.144517416372 
126   6   6           0.306795680396 
127   6   7           0.008167631465 
128   6   8          -0.006715507498 
129   7   1           0.327751664604 
130   7   2          -0.970368818225 
131   7   3          -0.031208477269 
132   7   4          -0.122076082012 
133   7   5           0.003676472463 
134   7   6           0.043406640003 
135   7   7           0.052618853258 
136   7   8           0.068395468638 
137   8   1           0.784166991333 
138   8   2           0.193697311579 
139   8   3          -0.066897658329 
140   8   4          -0.159379692931 
141   8   5          -0.132318510181 
142   8   6          -0.060148799683 
143   8   7          -0.004021843828 
144   8   8           0.025606369041 
