48
  1       1       1       1       1       0       0       0       0       -3.5656342057135038e-01  
  1       1       1       1       1       0       0       0       1        2.1752943928441014e-03  
  1       1       1       1       1       0       0       0       2       -3.6417238479282232e-03  
  1       1       1       1       1       0       0       0       3        1.4003419043298848e-04  
  1       1       1       1       1       0       0       0       4        2.3126294708855005e-05  
  1       1       1       1       1       0       0       0       5       -8.7306355346839919e-05  
  1       1       1       1       1       0       0       0       6        2.4862500706892811e-04  
  1       1       1       1       1       0       0       0       7       -5.6058952533467833e-04  
  1       1       1       1       1       0       0       0       8        3.7604334100059789e-03  
  1       1       1       1       1       0       0       0       9       -1.5699176207748730e-03  
  1       1       1       1       1       0       0       0      10       -1.3043226969520290e-03  
  1       1       1       1       1       0       0       0      11       -7.7790614550710707e-05  
  1       1       1       1       1       0       0       0      12       -2.5900828024801065e-05  
  1       1       1       1       1       0       0       0      13        7.1192885775628605e-05  
  1       1       1       1       1       0       0       0      14        2.5463559451441786e-04  
  1       1       1       1       1       0       0       0      15        2.1531185777619053e-04  
  1       1       1       1       1       0       0       0      16        1.3688663175654094e-02  
  1       1       1       1       1       0       0       0      17       -7.1749239475188550e-04  
  1       1       1       1       1       0       0       0      18       -6.1776697887480777e-04  
  1       1       1       1       1       0       0       0      19        6.9271476779846324e-05  
  1       1       1       1       1       0       0       0      20       -1.5508956814825860e-04  
  1       1       1       1       1       0       0       0      21        8.0198599232507805e-05  
  1       1       1       1       1       0       0       0      22        1.9588998307592178e-04  
  1       1       1       1       1       0       0       0      23        1.0998389874048832e-04  
  1       1       1       1       1       0       0       0      24        1.5747666251424899e-02  
  1       1       1       1       1       0       0       0      25        5.9913179733968693e-04  
  1       1       1       1       1       0       0       0      26       -8.3475310499101809e-04  
  1       1       1       1       1       0       0       0      27        3.2902921903319251e-04  
  1       1       1       1       1       0       0       0      28       -1.8814411861366723e-04  
  1       1       1       1       1       0       0       0      29        1.1993583441774393e-04  
  1       1       1       1       1       0       0       0      30       -1.1472456358702704e-04  
  1       1       1       1       1       0       0       0      31        2.2479345023103002e-04  
  1       1       1       1       1       0       0       0      32       -1.2510342536472361e-03  
  1       1       1       1       1       0       0       0      33        5.0079908971266844e-06  
  1       1       1       1       1       0       0       0      34        3.6888851780898456e-05  
  1       1       1       1       1       0       0       0      35       -5.7470297257231319e-05  
  1       1       1       1       1       0       0       0      36       -1.6591371616129572e-04  
  1       1       1       1       1       0       0       0      37        1.9762881965028453e-05  
  1       1       1       1       1       0       0       0      38        5.2271673297700289e-05  
  1       1       1       1       1       0       0       0      39        6.8445622526171527e-04  
  1       1       1       1       1       0       0       0      40       -9.4398203439150430e-04  
  1       1       1       1       1       0       0       0      41       -1.8701855032697979e-04  
  1       1       1       1       1       0       0       0      42       -4.2088197092364010e-05  
  1       1       1       1       1       0       0       0      43       -1.0462627916563193e-04  
  1       1       1       1       1       0       0       0      44        6.7336791587970811e-05  
  1       1       1       1       1       0       0       0      45       -3.5919741236758299e-05  
  1       1       1       1       1       0       0       0      46        1.0439734954969099e-04  
  1       1       1       1       1       0       0       0      47        9.7128466801800657e-04  
  1       1       1       1       1       0       0       0      48        2.0983523493685815e-04  
  1       1       1       1       1       0       0       0      49       -9.6905107346969944e-05  
  1       1       1       1       1       0       0       0      50        1.0200010770575682e-04  
  1       1       1       1       1       0       0       0      51       -2.0178667263165103e-04  
  1       1       1       1       1       0       0       0      52        2.7080235828083087e-05  
  1       1       1       1       1       0       0       0      53        3.3959700274981236e-05  
  1       1       1       1       1       0       0       0      54        3.9888830700839643e-04  
  1       1       1       1       1       0       0       0      55        5.9378112072783359e-04  
  1       1       1       1       1       0       0       0      56       -9.1855754728873207e-07  
  1       1       1       1       1       0       0       0      57       -1.8427965436949376e-04  
  1       1       1       1       1       0       0       0      58       -5.6922553314321727e-06  
  1       1       1       1       1       0       0       0      59       -1.6152125460319351e-04  
  1       1       1       1       1       0       0       0      60        1.5705731821996465e-04  
  1       1       1       1       1       0       0       0      61        1.4484995666394013e-04  
  1       1       1       1       1       0       0       0      62        2.6355928968516622e-04  
  1       1       1       1       1       0       0       0      63        3.5954631770763085e-04  
  1       1       1       1       1       0       0       0      64        1.0586036219977731e-03  
  1       1       1       1       1       0       0       0      65        5.7574153625218833e-04  
  1       1       1       1       1       0       0       0      66       -3.6948341236138287e-04  
  1       1       1       1       1       0       0       0      67       -5.6049308485655279e-05  
  1       1       1       1       1       0       0       0      68       -9.0080614885335511e-05  
  1       1       1       1       1       0       0       0      69       -1.8668274322871531e-04  
  1       1       1       1       1       0       0       0      70       -8.3518014327179019e-04  
  1       1       1       1       1       0       0       0      71        1.5807428074171838e-04  
  1       1       1       1       1       0       0       0      72        1.0680053670228157e-03  
  1       1       1       1       1       0       0       0      73        4.7338805330569971e-05  
  1       1       1       1       1       0       0       0      74       -3.1933732514248180e-05  
  1       1       1       1       1       0       0       0      75       -1.3278189576083676e-04  
  1       1       1       1       1       0       0       0      76       -2.7955069981305998e-04  
  1       1       1       1       1       0       0       0      77       -9.5838556244094329e-04  
  1       1       1       1       1       0       0       0      78       -2.7802760637471290e-03  
  1       1       1       1       1       0       0       0      79        1.2465723910826954e-03  
  1       1       1       1       1       0       0       0      80       -1.5400388142887151e-04  
  1       1       1       1       1       0       0       0      81        1.5034016586324084e-04  
  1       1       1       1       1       0       0       0      82       -3.8999327624714885e-05  
  1       1       1       1       1       0       0       0      83       -2.4477443137212163e-04  
  1       1       1       1       1       0       0       0      84       -9.0189249933729065e-04  
  1       1       1       1       1       0       0       0      85        5.4305181414367438e-05  
  1       1       1       1       1       0       0       0      86       -1.7567178765306922e-04  
  1       1       1       1       1       0       0       0      87        4.9432409221120108e-05  
  1       1       1       1       1       0       0       0      88        1.8030979738172889e-04  
  1       1       1       1       1       0       0       0      89        2.4203489344062330e-05  
  1       1       1       1       1       0       0       0      90       -1.4002542062560678e-04  
  1       1       1       1       1       0       0       0      91       -6.0663638506980560e-04  
  1       1       1       1       1       0       0       0      92        1.4764070759536334e-04  
  1       1       1       1       1       0       0       0      93       -1.0117352710607875e-05  
  1       1       1       1       1       0       0       0      94        3.7773153413276819e-05  
  1       1       1       1       1       0       0       0      95        1.3240276204617071e-04  
  1       1       1       1       1       0       0       0      96        5.0891509418665946e-05  
  1       1       1       1       1       0       0       0      97       -1.5024714512348796e-04  
  1       1       1       1       1       0       0       0      98       -4.9272712700094978e-04  
  1       1       1       1       1       0       0       0      99       -8.9510368668651991e-05  
  1       1       1       1       1       0       0       0     100       -1.2752426051311012e-04  
  1       1       1       1       1       0       0       0     101       -4.7463026288699478e-05  
  1       1       1       1       1       0       0       0     102       -1.1107347517676039e-04  
  1       1       1       1       1       0       0       0     103       -1.2948383766352069e-04  
  1       1       1       1       1       0       0       0     104       -1.6059596894671925e-04  
  1       1       1       1       1       0       0       0     105       -4.5826113312803644e-04  
  1       1       1       1       1       0       0       0     106        9.1272147462720657e-06  
  1       1       1       1       1       0       0       0     107       -6.5296514166378832e-05  
  1       1       1       1       1       0       0       0     108       -2.0003890832453660e-05  
  1       1       1       1       1       0       0       0     109       -1.4765590216565239e-04  
  1       1       1       1       1       0       0       0     110       -1.7520570847488510e-04  
  1       1       1       1       1       0       0       0     111       -1.6612696277307394e-04  
  1       1       1       1       1       0       0       0     112       -5.1966497139235564e-04  
  2       2       2       2       2       0       0       0       0       -3.6681762835093878e-01  
  2       2       2       2       2       0       0       0       1       -2.0122978044118103e-03  
  2       2       2       2       2       0       0       0       2        2.5618476893704912e-03  
  2       2       2       2       2       0       0       0       3        1.2829656519827675e-03  
  2       2       2       2       2       0       0       0       4        2.0461353142725482e-04  
  2       2       2       2       2       0       0       0       5       -1.4496996878379288e-05  
  2       2       2       2       2       0       0       0       6        1.6180626209068887e-05  
  2       2       2       2       2       0       0       0       7        5.1061442506854899e-04  
  2       2       2       2       2       0       0       0       8       -9.3945306413316509e-03  
  2       2       2       2       2       0       0       0       9       -9.1340507741785614e-04  
  2       2       2       2       2       0       0       0      10        3.1602426072778060e-04  
  2       2       2       2       2       0       0       0      11       -1.4802869342877921e-04  
  2       2       2       2       2       0       0       0      12       -2.8385552585693827e-06  
  2       2       2       2       2       0       0       0      13       -3.8677934472556846e-05  
