12
  9       9       9       9       9       0       0       0       0       -2.0113023036257219e-01  
  9       9       9       9       9       0       0       0       1       -4.5543474320550496e-02  
  9       9       9       9       9       0       0       0       2       -6.1675519179895458e-02  
  9       9       9       9       9       0       0       0       3       -2.2361369108244249e-02  
  9       9       9       9       9       0       0       0       4       -1.1710097333246672e-02  
  9       9       9       9       9       0       0       0       5       -3.3263406291477219e-03  
  9       9       9       9       9       0       0       0       6       -8.9792692970317570e-02  
  9       9       9       9       9       0       0       0       7       -5.2722690511315361e-02  
  9       9       9       9       9       0       0       0       8       -5.1317085381646907e-02  
  9       9       9       9       9       0       0       0       9       -2.6534379282710688e-02  
  9       9       9       9       9       0       0       0      10       -1.6405484629935699e-02  
  9       9       9       9       9       0       0       0      11       -6.0982279516100879e-03  
  9       9       9       9       9       0       0       0      12       -7.0697853172462966e-02  
  9       9       9       9       9       0       0       0      13       -4.4302378364126059e-02  
  9       9       9       9       9       0       0       0      14       -4.4794346743807778e-02  
  9       9       9       9       9       0       0       0      15       -2.2301773056190854e-02  
  9       9       9       9       9       0       0       0      16       -1.3475466445498184e-02  
  9       9       9       9       9       0       0       0      17       -5.3670708008951799e-03  
  9       9       9       9       9       0       0       0      18       -7.7658763214711421e-02  
  9       9       9       9       9       0       0       0      19       -3.8477068977308286e-02  
  9       9       9       9       9       0       0       0      20       -4.3468013078843550e-02  
  9       9       9       9       9       0       0       0      21       -2.6026601840375023e-02  
  9       9       9       9       9       0       0       0      22       -1.5554105029275770e-02  
  9       9       9       9       9       0       0       0      23       -7.2852529214457442e-03  
  9       9       9       9       9       0       0       0      24       -2.6436967616101155e-02  
  9       9       9       9       9       0       0       0      25       -1.7450135731992285e-02  
  9       9       9       9       9       0       0       0      26       -1.5619707132847617e-02  
  9       9       9       9       9       0       0       0      27       -1.2607254587746796e-02  
  9       9       9       9       9       0       0       0      28       -9.1847620203650143e-03  
  9       9       9       9       9       0       0       0      29       -6.6527945156127262e-03  
  9       9       9       9       9       0       0       0      30       -9.1744003154838345e-03  
  9       9       9       9       9       0       0       0      31       -1.1572934647631011e-02  
  9       9       9       9       9       0       0       0      32       -8.6346600315473469e-03  
  9       9       9       9       9       0       0       0      33       -8.2937194908458203e-03  
  9       9       9       9       9       0       0       0      34       -7.8140980244652183e-03  
  9       9       9       9       9       0       0       0      35       -6.5229218010128534e-03  
  9       9       9       9       9       0       0       0      36        1.1076354166472898e-02  
  9       9       9       9       9       0       0       0      37        1.5298549990878735e-02  
  9       9       9       9       9       0       0       0      38        8.4731023387621448e-03  
  9       9       9       9       9       0       0       0      39        7.3490728014715730e-03  
  9       9       9       9       9       0       0       0      40        5.1257919921112683e-03  
  9       9       9       9       9       0       0       0      41        1.5666201343630535e-02  
  9       9       9       9       9       0       0       0      42        2.0712009112316056e-02  
  9       9       9       9       9       0       0       0      43        1.2711262275590543e-02  
  9       9       9       9       9       0       0       0      44        1.1936669945177968e-02  
  9       9       9       9       9       0       0       0      45        8.5847254562531027e-03  
  9       9       9       9       9       0       0       0      46        2.4977414338531439e-02  
  9       9       9       9       9       0       0       0      47        3.0722264844552569e-02  
  9       9       9       9       9       0       0       0      48        2.5278660149097344e-02  
  9       9       9       9       9       0       0       0      49        1.9335283833590091e-02  
  9       9       9       9       9       0       0       0      50        1.2350806663592347e-02  
  9       9       9       9       9       0       0       0      51        1.0476085227031376e-02  
  9       9       9       9       9       0       0       0      52        1.5684466288051674e-02  
  9       9       9       9       9       0       0       0      53        1.5060207830593949e-02  
  9       9       9       9       9       0       0       0      54        1.4575760296019322e-02  
  9       9       9       9       9       0       0       0      55        1.0030316032749459e-02  
  9       9       9       9       9       0       0       0      56        7.5459851485930830e-03  
